Filename,Deterministic_MK,Stochastic_MK
job6_m4_70268.json,79.00,79.00
job4_m4_70269.json,41.00,41.00
job6_m4_70270.json,66.00,66.00
job5_m3_70271.json,81.00,81.00
job6_m4_70272.json,73.00,73.00
job4_m3_70273.json,60.00,60.00
job3_m4_70274.json,54.00,54.00
job5_m4_70275.json,54.00,54.00
job4_m3_70276.json,59.00,59.00
job3_m4_70277.json,45.00,45.00
job3_m3_70278.json,40.00,40.00
job3_m3_70279.json,44.00,44.00
job4_m4_70280.json,58.00,58.00
job4_m4_70281.json,53.00,53.00
job4_m4_70282.json,55.00,55.00
job4_m4_70283.json,57.00,57.00
job5_m3_70284.json,81.00,81.00
job5_m4_70285.json,53.00,53.00
job5_m3_70286.json,80.00,80.00
job4_m3_70287.json,66.00,66.00
job3_m4_70288.json,52.00,52.00
job5_m4_70289.json,69.00,69.00
job3_m3_70290.json,52.00,52.00
job4_m3_70291.json,60.00,60.00
job3_m3_70292.json,38.00,38.00
job4_m3_70293.json,65.00,65.00
job5_m4_70294.json,61.00,61.00
job6_m4_70295.json,73.00,73.00
job3_m3_70296.json,55.00,55.00
job6_m4_70297.json,73.00,73.00
job6_m4_70298.json,71.00,71.00
job3_m4_70299.json,51.00,51.00
job4_m4_70300.json,58.00,58.00
job4_m4_70301.json,41.00,41.00
job6_m4_70302.json,76.00,76.00
job6_m3_70303.json,80.00,80.00
job3_m3_70304.json,51.00,51.00
job5_m3_70305.json,72.00,72.00
job3_m4_70306.json,49.00,49.00
job5_m4_70307.json,48.00,48.00
job4_m3_70308.json,70.00,70.00
job5_m3_70309.json,76.00,76.00
job4_m4_70310.json,57.00,57.00
job6_m3_70311.json,102.00,102.00
job3_m3_70312.json,46.00,46.00
job3_m4_70313.json,31.00,31.00
job4_m3_70314.json,54.00,54.00
job6_m3_70315.json,100.00,100.00
job5_m4_70316.json,65.00,65.00
job5_m3_70317.json,79.00,79.00
job4_m3_70318.json,58.00,58.00
job6_m3_70319.json,84.00,84.00
job4_m3_70320.json,63.00,63.00
job4_m3_70321.json,54.00,54.00
job5_m3_70322.json,75.00,75.00
job6_m4_70323.json,70.00,70.00
job4_m4_70324.json,45.00,45.00
job6_m4_70325.json,64.00,64.00
job3_m4_70326.json,48.00,48.00
job3_m4_70327.json,48.00,48.00
job3_m3_70328.json,43.00,43.00
job3_m3_70329.json,63.00,63.00
job4_m4_70330.json,53.00,53.00
job4_m4_70331.json,59.00,59.00
job4_m3_70332.json,59.00,59.00
job4_m4_70333.json,56.00,56.00
job5_m4_70334.json,56.00,56.00
job5_m4_70335.json,62.00,62.00
job3_m4_70336.json,48.00,48.00
job5_m4_70337.json,60.00,60.00
job6_m4_70338.json,59.00,59.00
job5_m4_70339.json,64.00,64.00
job6_m3_70340.json,88.00,88.00
job4_m3_70341.json,70.00,70.00
job4_m3_70342.json,47.00,47.00
job4_m4_70343.json,59.00,59.00
job6_m4_70344.json,53.00,53.00
job3_m4_70345.json,49.00,49.00
job3_m3_70346.json,55.00,55.00
job6_m4_70347.json,67.00,67.00
job3_m3_70348.json,56.00,56.00
job6_m4_70349.json,65.00,65.00
job6_m4_70350.json,73.00,73.00
job4_m4_70351.json,59.00,59.00
job3_m4_70352.json,50.00,50.00
job5_m3_70353.json,67.00,67.00
job5_m3_70354.json,79.00,79.00
job5_m3_70355.json,78.00,78.00
job4_m3_70356.json,59.00,59.00
job6_m4_70357.json,73.00,73.00
job3_m4_70358.json,49.00,49.00
job3_m4_70359.json,56.00,56.00
job5_m4_70360.json,60.00,60.00
job6_m3_70361.json,101.00,101.00
job5_m3_70362.json,58.00,58.00
job3_m3_70363.json,46.00,46.00
job6_m3_70364.json,102.00,102.00
job4_m4_70365.json,68.00,68.00
job4_m3_70366.json,60.00,60.00
job5_m3_70367.json,76.00,76.00
job5_m4_70368.json,54.00,54.00
job5_m4_70369.json,62.00,62.00
job5_m3_70370.json,84.00,84.00
job5_m3_70371.json,78.00,78.00
job4_m3_70372.json,59.00,59.00
job4_m4_70373.json,54.00,54.00
job6_m4_70374.json,60.00,60.00
job6_m3_70375.json,77.00,77.00
job6_m4_70376.json,66.00,66.00
job6_m3_70377.json,94.00,94.00
job3_m3_70378.json,60.00,60.00
job4_m4_70379.json,56.00,56.00
job3_m4_70380.json,47.00,47.00
job4_m4_70381.json,44.00,44.00
job5_m3_70382.json,75.00,75.00
job3_m4_70383.json,48.00,48.00
job5_m4_70384.json,70.00,70.00
job5_m4_70385.json,65.00,65.00
job4_m3_70386.json,61.00,61.00
job5_m3_70387.json,63.00,63.00
job4_m3_70388.json,56.00,56.00
job6_m3_70389.json,68.00,68.00
job3_m4_70390.json,45.00,45.00
job4_m4_70391.json,50.00,50.00
job3_m3_70392.json,53.00,53.00
job4_m3_70393.json,49.00,49.00
job4_m3_70394.json,66.00,66.00
job3_m3_70395.json,45.00,45.00
job3_m4_70396.json,35.00,35.00
job3_m4_70397.json,50.00,50.00
job6_m3_70398.json,89.00,89.00
job6_m3_70399.json,85.00,85.00
job3_m4_70400.json,50.00,50.00
job3_m3_70401.json,44.00,44.00
job3_m4_70402.json,50.00,50.00
job4_m4_70403.json,50.00,50.00
job6_m4_70404.json,82.00,82.00
job3_m4_70405.json,43.00,43.00
job5_m3_70406.json,63.00,63.00
job4_m3_70407.json,53.00,53.00
job5_m3_70408.json,67.00,67.00
job3_m3_70409.json,40.00,40.00
job5_m3_70410.json,81.00,81.00
job5_m3_70411.json,67.00,67.00
job3_m4_70412.json,55.00,55.00
job6_m3_70413.json,100.00,100.00
job3_m3_70414.json,55.00,55.00
job6_m3_70415.json,93.00,93.00
job6_m4_70416.json,69.00,69.00
job3_m4_70417.json,51.00,51.00
job5_m3_70418.json,66.00,66.00
job3_m3_70419.json,49.00,49.00
job3_m4_70420.json,42.00,42.00
job4_m3_70421.json,48.00,48.00
job5_m4_70422.json,59.00,59.00
job6_m4_70423.json,55.00,55.00
job3_m4_70424.json,60.00,60.00
job4_m4_70425.json,64.00,64.00
job4_m4_70426.json,56.00,56.00
job6_m3_70427.json,87.00,87.00
job3_m3_70428.json,55.00,55.00
job3_m3_70429.json,55.00,55.00
job6_m3_70430.json,79.00,79.00
job6_m4_70431.json,68.00,68.00
job5_m4_70432.json,70.00,70.00
job4_m3_70433.json,73.00,73.00
job3_m3_70434.json,57.00,57.00
job6_m3_70435.json,91.00,91.00
job6_m4_70436.json,74.00,74.00
job6_m4_70437.json,62.00,62.00
job4_m4_70438.json,57.00,57.00
job6_m3_70439.json,93.00,93.00
job5_m3_70440.json,70.00,70.00
job3_m4_70441.json,52.00,52.00
job3_m3_70442.json,54.00,54.00
job5_m3_70443.json,74.00,74.00
job4_m3_70444.json,55.00,55.00
job6_m4_70445.json,72.00,72.00
job6_m4_70446.json,70.00,70.00
job4_m4_70447.json,60.00,60.00
job6_m3_70448.json,90.00,90.00
job6_m3_70449.json,95.00,95.00
job6_m3_70450.json,88.00,88.00
job5_m4_70451.json,52.00,52.00
job4_m4_70452.json,53.00,53.00
job3_m4_70453.json,49.00,49.00
job4_m4_70454.json,52.00,52.00
job5_m3_70455.json,78.00,78.00
job6_m3_70456.json,97.00,97.00
job5_m3_70457.json,76.00,76.00
job5_m4_70458.json,65.00,65.00
job5_m4_70459.json,69.00,69.00
job5_m3_70460.json,83.00,83.00
job5_m4_70461.json,59.00,59.00
job6_m3_70462.json,76.00,76.00
job3_m3_70463.json,50.00,50.00
job3_m3_70464.json,48.00,48.00
job6_m3_70465.json,91.00,91.00
job4_m3_70466.json,53.00,53.00
job6_m3_70467.json,94.00,94.00
job6_m4_70468.json,67.00,67.00
job5_m3_70469.json,68.00,68.00
job6_m4_70470.json,73.00,73.00
job5_m3_70471.json,60.00,60.00
job6_m4_70472.json,67.00,67.00
job3_m4_70473.json,39.00,39.00
job3_m3_70474.json,59.00,59.00
job3_m4_70475.json,39.00,39.00
job6_m3_70476.json,107.00,107.00
job3_m3_70477.json,42.00,42.00
job6_m4_70478.json,68.00,68.00
job6_m4_70479.json,69.00,69.00
job3_m3_70480.json,52.00,52.00
job4_m3_70481.json,72.00,72.00
job6_m3_70482.json,83.00,83.00
job5_m3_70483.json,67.00,67.00
job4_m3_70484.json,58.00,58.00
job4_m3_70485.json,54.00,54.00
job6_m4_70486.json,78.00,78.00
job3_m4_70487.json,46.00,46.00
job4_m3_70488.json,81.00,81.00
job5_m3_70489.json,66.00,66.00
job3_m3_70490.json,42.00,42.00
job5_m3_70491.json,96.00,96.00
job6_m4_70492.json,67.00,67.00
job4_m4_70493.json,44.00,44.00
job4_m4_70494.json,51.00,51.00
job4_m4_70495.json,62.00,62.00
job3_m3_70496.json,54.00,54.00
job3_m3_70497.json,54.00,54.00
job3_m4_70498.json,53.00,53.00
job3_m4_70499.json,47.00,47.00
job3_m4_70500.json,52.00,52.00
job6_m3_70501.json,98.00,98.00
job6_m4_70502.json,84.00,84.00
job5_m3_70503.json,61.00,61.00
job5_m3_70504.json,77.00,77.00
job4_m4_70505.json,48.00,48.00
job6_m3_70506.json,89.00,89.00
job6_m3_70507.json,89.00,89.00
job3_m3_70508.json,52.00,52.00
job3_m3_70509.json,45.00,45.00
job4_m4_70510.json,47.00,47.00
job6_m3_70511.json,83.00,83.00
job3_m4_70512.json,47.00,47.00
job4_m3_70513.json,67.00,67.00
job5_m4_70514.json,51.00,51.00
job4_m3_70515.json,51.00,51.00
job6_m3_70516.json,102.00,102.00
job4_m3_70517.json,65.00,65.00
job4_m3_70518.json,52.00,52.00
job6_m3_70519.json,83.00,83.00
job6_m4_70520.json,66.00,66.00
job5_m4_70521.json,67.00,67.00
job3_m3_70522.json,47.00,47.00
job6_m3_70523.json,92.00,92.00
job3_m3_70524.json,54.00,54.00
job4_m4_70525.json,46.00,46.00
job6_m3_70526.json,81.00,81.00
job3_m4_70527.json,50.00,50.00
job4_m3_70528.json,59.00,59.00
job4_m4_70529.json,58.00,58.00
job3_m3_70530.json,49.00,49.00
job6_m3_70531.json,80.00,80.00
job5_m3_70532.json,69.00,69.00
job6_m4_70533.json,67.00,67.00
job5_m4_70534.json,75.00,75.00
job6_m3_70535.json,97.00,97.00
job3_m3_70536.json,52.00,52.00
job5_m4_70537.json,54.00,54.00
job5_m4_70538.json,68.00,68.00
job3_m3_70539.json,62.00,62.00
job3_m3_70540.json,56.00,56.00
job6_m4_70541.json,91.00,91.00
job4_m3_70542.json,70.00,70.00
job4_m4_70543.json,48.00,48.00
job6_m3_70544.json,92.00,92.00
job5_m4_70545.json,64.00,64.00
job5_m3_70546.json,73.00,73.00
job5_m3_70547.json,87.00,87.00
job4_m3_70548.json,64.00,64.00
job4_m4_70549.json,61.00,61.00
job3_m4_70550.json,48.00,48.00
job6_m3_70551.json,81.00,81.00
job6_m4_70552.json,66.00,66.00
job3_m4_70553.json,58.00,58.00
job4_m4_70554.json,41.00,41.00
job3_m4_70555.json,50.00,50.00
job3_m3_70556.json,53.00,53.00
job6_m4_70557.json,69.00,69.00
job4_m3_70558.json,53.00,53.00
job5_m4_70559.json,55.00,55.00
job4_m4_70560.json,56.00,56.00
job6_m4_70561.json,82.00,82.00
job6_m4_70562.json,85.00,85.00
job4_m4_70563.json,58.00,58.00
job3_m3_70564.json,51.00,51.00
job4_m3_70565.json,58.00,58.00
job4_m4_70566.json,41.00,41.00
job3_m4_70567.json,40.00,40.00
job6_m3_70568.json,84.00,84.00
job3_m4_70569.json,55.00,55.00
job3_m3_70570.json,45.00,45.00
job4_m4_70571.json,57.00,57.00
job4_m4_70572.json,63.00,63.00
job4_m3_70573.json,56.00,56.00
job6_m3_70574.json,86.00,86.00
job3_m3_70575.json,52.00,52.00
job6_m3_70576.json,97.00,97.00
job3_m4_70577.json,44.00,44.00
job4_m4_70578.json,49.00,49.00
job5_m3_70579.json,68.00,68.00
job3_m3_70580.json,61.00,61.00
job3_m3_70581.json,58.00,58.00
job6_m3_70582.json,83.00,83.00
job5_m4_70583.json,71.00,71.00
job4_m3_70584.json,54.00,54.00
job4_m3_70585.json,63.00,63.00
job6_m4_70586.json,62.00,62.00
job5_m4_70587.json,74.00,74.00
job4_m4_70588.json,57.00,57.00
job3_m3_70589.json,38.00,38.00
job5_m3_70590.json,75.00,75.00
job3_m4_70591.json,46.00,46.00
job5_m3_70592.json,77.00,77.00
job6_m3_70593.json,82.00,82.00
job4_m3_70594.json,56.00,56.00
job3_m4_70595.json,37.00,37.00
job5_m4_70596.json,72.00,72.00
job5_m4_70597.json,69.00,69.00
job6_m3_70598.json,81.00,81.00
job5_m3_70599.json,79.00,79.00
job5_m4_70600.json,47.00,47.00
job4_m4_70601.json,60.00,60.00
job3_m3_70602.json,49.00,49.00
job6_m4_70603.json,71.00,71.00
job6_m3_70604.json,83.00,83.00
job6_m3_70605.json,90.00,90.00
job5_m4_70606.json,60.00,60.00
job3_m4_70607.json,51.00,51.00
job4_m3_70608.json,53.00,53.00
job4_m3_70609.json,63.00,63.00
job5_m3_70610.json,87.00,87.00
job3_m3_70611.json,53.00,53.00
job5_m4_70612.json,64.00,64.00
job6_m3_70613.json,87.00,87.00
job4_m3_70614.json,58.00,58.00
job6_m4_70615.json,78.00,78.00
job6_m3_70616.json,87.00,87.00
job4_m4_70617.json,48.00,48.00
job6_m3_70618.json,85.00,85.00
job3_m3_70619.json,50.00,50.00
job4_m3_70620.json,58.00,58.00
job4_m3_70621.json,50.00,50.00
job6_m3_70622.json,81.00,81.00
job5_m4_70623.json,67.00,67.00
job3_m3_70624.json,50.00,50.00
job6_m4_70625.json,67.00,67.00
job4_m4_70626.json,49.00,49.00
job4_m3_70627.json,62.00,62.00
job5_m3_70628.json,75.00,75.00
job3_m3_70629.json,49.00,49.00
job5_m3_70630.json,80.00,80.00
job5_m4_70631.json,45.00,45.00
job6_m4_70632.json,74.00,74.00
job3_m4_70633.json,50.00,50.00
job3_m3_70634.json,59.00,59.00
job5_m4_70635.json,58.00,58.00
job3_m3_70636.json,50.00,50.00
job5_m4_70637.json,59.00,59.00
job6_m3_70638.json,86.00,86.00
job6_m3_70639.json,79.00,79.00
job4_m4_70640.json,48.00,48.00
job4_m3_70641.json,72.00,72.00
job4_m3_70642.json,60.00,60.00
job4_m3_70643.json,58.00,58.00
job6_m4_70644.json,83.00,83.00
job4_m3_70645.json,47.00,47.00
job4_m3_70646.json,64.00,64.00
job4_m4_70647.json,54.00,54.00
job5_m3_70648.json,60.00,60.00
job4_m3_70649.json,65.00,65.00
job6_m4_70650.json,67.00,67.00
job4_m4_70651.json,46.00,46.00
job3_m4_70652.json,60.00,60.00
job3_m4_70653.json,48.00,48.00
job6_m3_70654.json,94.00,94.00
job4_m3_70655.json,59.00,59.00
job5_m4_70656.json,67.00,67.00
job6_m4_70657.json,72.00,72.00
job4_m3_70658.json,55.00,55.00
job5_m4_70659.json,62.00,62.00
job5_m4_70660.json,64.00,64.00
job4_m4_70661.json,54.00,54.00
job5_m4_70662.json,64.00,64.00
job3_m4_70663.json,50.00,50.00
job5_m3_70664.json,74.00,74.00
job4_m3_70665.json,66.00,66.00
job6_m3_70666.json,92.00,92.00
job5_m3_70667.json,77.00,77.00
job6_m3_70668.json,87.00,87.00
job3_m3_70669.json,46.00,46.00
job4_m4_70670.json,50.00,50.00
job6_m4_70671.json,78.00,78.00
job5_m3_70672.json,67.00,67.00
job5_m3_70673.json,67.00,67.00
job4_m4_70674.json,59.00,59.00
job6_m4_70675.json,70.00,70.00
job6_m4_70676.json,76.00,76.00
job6_m3_70677.json,88.00,88.00
job6_m3_70678.json,79.00,79.00
job5_m3_70679.json,79.00,79.00
job3_m4_70680.json,56.00,56.00
job6_m4_70681.json,61.00,61.00
job5_m3_70682.json,65.00,65.00
job3_m3_70683.json,51.00,51.00
job6_m3_70684.json,75.00,75.00
job5_m4_70685.json,55.00,55.00
job5_m3_70686.json,66.00,66.00
job6_m4_70687.json,68.00,68.00
job3_m3_70688.json,49.00,49.00
job4_m4_70689.json,54.00,54.00
job6_m3_70690.json,88.00,88.00
job6_m4_70691.json,67.00,67.00
job6_m3_70692.json,91.00,91.00
job3_m4_70693.json,54.00,54.00
job5_m4_70694.json,62.00,62.00
job4_m4_70695.json,56.00,56.00
job4_m4_70696.json,57.00,57.00
job4_m3_70697.json,69.00,69.00
job5_m4_70698.json,70.00,70.00
job5_m4_70699.json,59.00,59.00
job4_m3_70700.json,54.00,54.00
job4_m3_70701.json,61.00,61.00
job3_m3_70702.json,51.00,51.00
job4_m4_70703.json,56.00,56.00
job5_m3_70704.json,69.00,69.00
job4_m3_70705.json,59.00,59.00
job3_m3_70706.json,38.00,38.00
job5_m3_70707.json,66.00,66.00
job6_m4_70708.json,58.00,58.00
job5_m4_70709.json,63.00,63.00
job3_m3_70710.json,56.00,56.00
job4_m4_70711.json,53.00,53.00
job5_m4_70712.json,61.00,61.00
job4_m3_70713.json,63.00,63.00
job4_m4_70714.json,45.00,45.00
job5_m3_70715.json,78.00,78.00
job6_m4_70716.json,60.00,60.00
job6_m4_70717.json,67.00,67.00
job4_m4_70718.json,53.00,53.00
job3_m3_70719.json,55.00,55.00
job4_m4_70720.json,50.00,50.00
job6_m3_70721.json,86.00,86.00
job5_m3_70722.json,59.00,59.00
job5_m3_70723.json,71.00,71.00
job6_m4_70724.json,69.00,69.00
job6_m3_70725.json,88.00,88.00
job5_m4_70726.json,61.00,61.00
job3_m3_70727.json,50.00,50.00
job6_m4_70728.json,74.00,74.00
job5_m3_70729.json,72.00,72.00
job6_m4_70730.json,76.00,76.00
job4_m4_70731.json,62.00,62.00
job3_m3_70732.json,60.00,60.00
job5_m4_70733.json,60.00,60.00
job4_m4_70734.json,50.00,50.00
job5_m4_70735.json,63.00,63.00
job5_m4_70736.json,65.00,65.00
job6_m3_70737.json,88.00,88.00
job4_m3_70738.json,62.00,62.00
job3_m3_70739.json,48.00,48.00
job6_m4_70740.json,74.00,74.00
job4_m4_70741.json,46.00,46.00
job6_m3_70742.json,98.00,98.00
job4_m4_70743.json,60.00,60.00
job4_m3_70744.json,63.00,63.00
job6_m4_70745.json,62.00,62.00
job5_m3_70746.json,63.00,63.00
job4_m4_70747.json,56.00,56.00
job5_m3_70748.json,86.00,86.00
job4_m3_70749.json,58.00,58.00
job5_m4_70750.json,71.00,71.00
job3_m4_70751.json,51.00,51.00
job3_m4_70752.json,55.00,55.00
job3_m3_70753.json,56.00,56.00
job6_m3_70754.json,97.00,97.00
job6_m3_70755.json,92.00,92.00
job4_m4_70756.json,55.00,55.00
job4_m4_70757.json,52.00,52.00
job3_m4_70758.json,46.00,46.00
job6_m3_70759.json,91.00,91.00
job4_m3_70760.json,62.00,62.00
job6_m4_70761.json,90.00,90.00
job3_m3_70762.json,55.00,55.00
job6_m4_70763.json,59.00,59.00
job3_m4_70764.json,52.00,52.00
job4_m3_70765.json,59.00,59.00
job4_m3_70766.json,50.00,50.00
job6_m4_70767.json,66.00,66.00
job3_m3_70768.json,42.00,42.00
job3_m3_70769.json,53.00,53.00
job4_m4_70770.json,55.00,55.00
job4_m4_70771.json,54.00,54.00
job3_m4_70772.json,50.00,50.00
job4_m3_70773.json,56.00,56.00
job6_m3_70774.json,95.00,95.00
job6_m3_70775.json,99.00,99.00
job5_m4_70776.json,60.00,60.00
job5_m4_70777.json,66.00,66.00
job5_m3_70778.json,81.00,81.00
job6_m4_70779.json,60.00,60.00
job3_m4_70780.json,50.00,50.00
job3_m4_70781.json,51.00,51.00
job3_m3_70782.json,46.00,46.00
job5_m3_70783.json,85.00,85.00
job3_m4_70784.json,54.00,54.00
job6_m3_70785.json,89.00,89.00
job4_m4_70786.json,54.00,54.00
job5_m4_70787.json,60.00,60.00
job6_m3_70788.json,78.00,78.00
job6_m3_70789.json,93.00,93.00
job4_m4_70790.json,50.00,50.00
job3_m4_70791.json,42.00,42.00
job5_m4_70792.json,57.00,57.00
job4_m3_70793.json,51.00,51.00
job6_m4_70794.json,75.00,75.00
job3_m3_70795.json,49.00,49.00
job5_m3_70796.json,66.00,66.00
job3_m4_70797.json,43.00,43.00
job3_m4_70798.json,53.00,53.00
job5_m3_70799.json,69.00,69.00
job4_m4_70800.json,57.00,57.00
job4_m3_70801.json,50.00,50.00
job5_m4_70802.json,66.00,66.00
job5_m3_70803.json,82.00,82.00
job3_m3_70804.json,57.00,57.00
job6_m4_70805.json,78.00,78.00
job6_m4_70806.json,73.00,73.00
job4_m4_70807.json,51.00,51.00
job5_m3_70808.json,63.00,63.00
job3_m3_70809.json,35.00,35.00
job4_m3_70810.json,48.00,48.00
job6_m4_70811.json,77.00,77.00
job3_m3_70812.json,47.00,47.00
job6_m3_70813.json,86.00,86.00
job3_m4_70814.json,52.00,52.00
job4_m4_70815.json,49.00,49.00
job4_m4_70816.json,48.00,48.00
job5_m4_70817.json,51.00,51.00
job4_m3_70818.json,60.00,60.00
job4_m3_70819.json,58.00,58.00
job6_m3_70820.json,92.00,92.00
job3_m4_70821.json,39.00,39.00
job4_m3_70822.json,52.00,52.00
job5_m4_70823.json,65.00,65.00
job3_m3_70824.json,49.00,49.00
job6_m3_70825.json,74.00,74.00
job6_m3_70826.json,87.00,87.00
job4_m4_70827.json,49.00,49.00
job3_m3_70828.json,56.00,56.00
job3_m4_70829.json,55.00,55.00
job4_m4_70830.json,53.00,53.00
job3_m4_70831.json,44.00,44.00
job3_m4_70832.json,50.00,50.00
job6_m3_70833.json,97.00,97.00
job5_m3_70834.json,77.00,77.00
job4_m3_70835.json,58.00,58.00
job4_m3_70836.json,62.00,62.00
job6_m3_70837.json,88.00,88.00
job6_m4_70838.json,65.00,65.00
job5_m4_70839.json,56.00,56.00
job5_m3_70840.json,66.00,66.00
job5_m4_70841.json,72.00,72.00
job3_m4_70842.json,51.00,51.00
job6_m3_70843.json,84.00,84.00
job6_m3_70844.json,89.00,89.00
job6_m3_70845.json,86.00,86.00
job6_m3_70846.json,75.00,75.00
job3_m3_70847.json,51.00,51.00
job5_m3_70848.json,80.00,80.00
job4_m3_70849.json,65.00,65.00
job3_m4_70850.json,47.00,47.00
job4_m4_70851.json,42.00,42.00
job3_m4_70852.json,48.00,48.00
job5_m4_70853.json,49.00,49.00
job3_m4_70854.json,38.00,38.00
job6_m3_70855.json,94.00,94.00
job3_m3_70856.json,49.00,49.00
job4_m3_70857.json,65.00,65.00
job3_m3_70858.json,42.00,42.00
job3_m4_70859.json,52.00,52.00
job6_m4_70860.json,77.00,77.00
job4_m3_70861.json,51.00,51.00
job4_m3_70862.json,62.00,62.00
job4_m3_70863.json,72.00,72.00
job5_m4_70864.json,59.00,59.00
job4_m3_70865.json,54.00,54.00
job5_m4_70866.json,59.00,59.00
job4_m4_70867.json,50.00,50.00
job6_m3_70868.json,78.00,78.00
job6_m3_70869.json,91.00,91.00
job5_m3_70870.json,70.00,70.00
job5_m3_70871.json,86.00,86.00
job6_m3_70872.json,88.00,88.00
job3_m4_70873.json,54.00,54.00
job3_m4_70874.json,49.00,49.00
job6_m3_70875.json,93.00,93.00
job4_m4_70876.json,60.00,60.00
job5_m3_70877.json,67.00,67.00
job6_m4_70878.json,60.00,60.00
job5_m4_70879.json,68.00,68.00
job3_m3_70880.json,37.00,37.00
job5_m4_70881.json,61.00,61.00
job6_m4_70882.json,68.00,68.00
job3_m3_70883.json,45.00,45.00
job6_m3_70884.json,81.00,81.00
job3_m3_70885.json,53.00,53.00
job5_m3_70886.json,74.00,74.00
job6_m4_70887.json,59.00,59.00
job6_m4_70888.json,68.00,68.00
job5_m3_70889.json,76.00,76.00
job3_m3_70890.json,56.00,56.00
job3_m3_70891.json,59.00,59.00
job3_m3_70892.json,46.00,46.00
job5_m3_70893.json,80.00,80.00
job6_m4_70894.json,70.00,70.00
job6_m4_70895.json,70.00,70.00
job4_m4_70896.json,46.00,46.00
job3_m4_70897.json,36.00,36.00
job4_m3_70898.json,58.00,58.00
job5_m4_70899.json,65.00,65.00
job6_m4_70900.json,70.00,70.00
job3_m4_70901.json,48.00,48.00
job3_m3_70902.json,51.00,51.00
job6_m3_70903.json,90.00,90.00
job3_m3_70904.json,55.00,55.00
job6_m4_70905.json,64.00,64.00
job6_m3_70906.json,86.00,86.00
job5_m4_70907.json,51.00,51.00
job6_m3_70908.json,97.00,97.00
job4_m3_70909.json,56.00,56.00
job3_m4_70910.json,42.00,42.00
job3_m3_70911.json,39.00,39.00
job5_m4_70912.json,49.00,49.00
job4_m4_70913.json,46.00,46.00
job3_m4_70914.json,53.00,53.00
job3_m4_70915.json,48.00,48.00
job6_m4_70916.json,70.00,70.00
job4_m4_70917.json,53.00,53.00
job3_m4_70918.json,56.00,56.00
job3_m4_70919.json,47.00,47.00
job4_m3_70920.json,60.00,60.00
job5_m3_70921.json,84.00,84.00
job5_m3_70922.json,68.00,68.00
job5_m4_70923.json,64.00,64.00
job3_m4_70924.json,57.00,57.00
job3_m4_70925.json,52.00,52.00
job4_m4_70926.json,44.00,44.00
job3_m4_70927.json,48.00,48.00
job3_m3_70928.json,53.00,53.00
job4_m3_70929.json,52.00,52.00
job3_m3_70930.json,47.00,47.00
job3_m3_70931.json,55.00,55.00
job4_m3_70932.json,65.00,65.00
job4_m4_70933.json,46.00,46.00
job6_m3_70934.json,93.00,93.00
job3_m3_70935.json,60.00,60.00
job6_m4_70936.json,76.00,76.00
job6_m3_70937.json,91.00,91.00
job4_m3_70938.json,61.00,61.00
job4_m3_70939.json,44.00,44.00
job3_m4_70940.json,42.00,42.00
job3_m3_70941.json,56.00,56.00
job6_m4_70942.json,79.00,79.00
job3_m3_70943.json,49.00,49.00
job6_m3_70944.json,91.00,91.00
job4_m4_70945.json,53.00,53.00
job4_m4_70946.json,51.00,51.00
job5_m4_70947.json,62.00,62.00
job6_m4_70948.json,65.00,65.00
job5_m3_70949.json,56.00,56.00
job3_m4_70950.json,36.00,36.00
job4_m4_70951.json,53.00,53.00
job3_m3_70952.json,61.00,61.00
job5_m3_70953.json,75.00,75.00
job5_m4_70954.json,60.00,60.00
job6_m3_70955.json,96.00,96.00
job6_m3_70956.json,92.00,92.00
job3_m3_70957.json,48.00,48.00
job3_m4_70958.json,47.00,47.00
job3_m4_70959.json,50.00,50.00
job6_m4_70960.json,70.00,70.00
job6_m4_70961.json,69.00,69.00
job3_m4_70962.json,43.00,43.00
job5_m4_70963.json,64.00,64.00
job4_m3_70964.json,62.00,62.00
job5_m3_70965.json,82.00,82.00
job5_m4_70966.json,76.00,76.00
job5_m3_70967.json,68.00,68.00
job3_m3_70968.json,54.00,54.00
job5_m3_70969.json,74.00,74.00
job3_m4_70970.json,50.00,50.00
job4_m4_70971.json,59.00,59.00
job4_m4_70972.json,45.00,45.00
job5_m4_70973.json,76.00,76.00
job4_m3_70974.json,66.00,66.00
job4_m4_70975.json,56.00,56.00
job5_m4_70976.json,58.00,58.00
job6_m3_70977.json,98.00,98.00
job5_m4_70978.json,60.00,60.00
job4_m4_70979.json,53.00,53.00
job3_m4_70980.json,50.00,50.00
job6_m3_70981.json,71.00,71.00
job5_m3_70982.json,85.00,85.00
job4_m3_70983.json,57.00,57.00
job3_m3_70984.json,53.00,53.00
job4_m3_70985.json,57.00,57.00
job6_m3_70986.json,99.00,99.00
job6_m4_70987.json,84.00,84.00
job4_m3_70988.json,63.00,63.00
job6_m3_70989.json,76.00,76.00
job5_m4_70990.json,64.00,64.00
job3_m4_70991.json,54.00,54.00
job3_m4_70992.json,57.00,57.00
job4_m3_70993.json,64.00,64.00
job3_m3_70994.json,48.00,48.00
job3_m4_70995.json,46.00,46.00
job4_m3_70996.json,54.00,54.00
job4_m3_70997.json,57.00,57.00
job5_m3_70998.json,79.00,79.00
job5_m3_70999.json,71.00,71.00
job5_m4_71000.json,59.00,59.00
job4_m3_71001.json,53.00,53.00
job3_m3_71002.json,53.00,53.00
